pid,Cohort,Time,Grade,Gender,School,Ethnicity,Language.Fluency,Parent.Ed.Lvl,SpEd,SpEd.Dis,Low.Income,Time_since_firstgameplay,Age_months,Year_enrolled,Birthdate_provided,BACKWARDSSPATIALSPAN.object_count_span,SPATIALSPAN.object_count_span,SAATSUSTAINED.rt_sd.correct,SAATIMPULSIVE.dprime.overall,TNT.dprime.tap_trace,FLANKER.rcs.overall,STROOP.rcs.overall,TASKSWITCH.rcs.overall,BOXED.rt_mean.correct,BRT.rt_mean.correct,BRT.rt_mean.correct.dominant,BRT.rt_mean.correct.nondominant,,TNT.dprime.tap_trace.residuals,SAAT.rt_sd.correct.sustained.residuals,SAAT.dprime.impulsive.residuals,FLANKER.rcs.overall.residuals,STROOP.rcs.overall.residuals,TASKSWITCH.rcs.overall.residuals,BOXED.rt_mean.correct.residuals,BACKWARDSSPATIALSPAN.object_count_span.residuals,SPATIALSPAN.object_count_span.residuals,X2017.ELA.SBAC.SS,X2017.ELA.SBAC.PL,X2017.Math.SBAC.SS,X2017.Math.SBAC.PL,X2018.ELA.SBAC.SS,X2018.ELA.SBAC.PL,X2018.Math.SBAC.SS,X2018.Math.SBAC.PL,MATH_FLUENCY.acc_length.overall,READING_COMPREHENSION.acc_length.overall,MATH_FLUENCY.rt_mean.overall,MATH_FLUENCY.rt_sum.overall,MATH_FLUENCY.acc_mean.overall,MATH_FLUENCY.acc_sum.overall,READING_COMPREHENSION.rt_mean.overall,READING_COMPREHENSION.rt_sum.overall,READING_COMPREHENSION.acc_sum.overall,READING_COMPREHENSION.acc_score.overall,MATH_FLUENCY.rt_mean.overall.T4T3,MATH_FLUENCY.rt_sum.overall.T4T3,MATH_FLUENCY.acc_mean.overall.T4T3,MATH_FLUENCY.acc_sum.overall.T4T3,READING_COMPREHENSION.rt_mean.overall.T4T3,READING_COMPREHENSION.rt_sum.overall.T4T3,READING_COMPREHENSION.acc_sum.overall.T4T3,READING_COMPREHENSION.acc_score.overall.T4T3,Label,Group,LabelMF,GroupMF,zscore_TNT.dprime.tap_trace.residuals,zscore_SAAT.rt_sd.correct.sustained.residuals,zscore_SAAT.dprime.impulsive.residuals,zscore_FLANKER.rcs.overall.residuals,zscore_BOXED.rt_mean.correct.residuals,zscore_TASKSWITCH.rcs.overall.residuals,zscore_STROOP.rcs.overall.residuals,zscore_SPATIALSPAN.object_count_span.residuals,zscore_BACKWARDSSPATIALSPAN.object_count_span.residuals,zscore_X2017.ELA.SBAC.SS,zscore_X2017.Math.SBAC.SS,zscore_X2018.ELA.SBAC.SS,zscore_X2018.Math.SBAC.SS,zscore_combined.Math,zscore_combined.ELA,zscore_MATH_FLUENCY.rt_mean.overall,zscore_MATH_FLUENCY.rt_sum.overall,zscore_MATH_FLUENCY.acc_mean.overall,zscore_MATH_FLUENCY.acc_sum.overall,zscore_READING_COMPREHENSION.rt_mean.overall,zscore_READING_COMPREHENSION.rt_sum.overall,zscore_READING_COMPREHENSION.acc_sum.overall,zscore_READING_COMPREHENSION.acc_score.overall,zscore_MATH_FLUENCY.rt_mean.overall.T4T3,zscore_MATH_FLUENCY.rt_sum.overall.T4T3,zscore_MATH_FLUENCY.acc_mean.overall.T4T3,zscore_MATH_FLUENCY.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.rt_mean.overall.T4T3,zscore_READING_COMPREHENSION.rt_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_score.overall.T4T3,Clusters,BMU
ADMIN-UCSF-se094,3,T4,4,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,18.51290323,118.9322581,1,1,5,5,108.6344008,2.94037121,2.477952967,1.290760775,1.356495707,1.893921736,682.1839448,322.4261963,308.5439461,332.6552228,,0.767993279,-25.49279005,0.367675237,-0.049354408,-0.05650525,0.390437035,98.00109045,-0.054119273,-0.467090802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,58,3509.675,140387,0.975,39,2079.913793,120635,46,34,208.0652439,5021,0.048170732,1,682.2637931,36776,6,14,se094-T4,4-T4,se094-T4-2,4-T4-2,1.167432919,-1.120877369,0.719027963,0.103645752,0.988154228,1.257947103,-0.131486593,-0.320875191,-0.046895791,NaN,NaN,NaN,NaN,NaN,NaN,0.920157553,1.241173693,0.436521705,-0.718188523,-1.027568511,-0.821390466,1.078567202,0.40679452,0.639335918,1.239793712,0.274900721,-0.348376974,0.66296159,2.413807052,0.905789433,1.430357424,5,187
ADMIN-UCSF-se098,3,T4,4,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,18.48064516,124.4,1,1,5,5,76.79934516,2.233912521,1.93791707,NaN,1.72505639,1.875768506,NaN,293.4813088,301.742086,286.7694274,,-0.018016257,1.668851924,-0.543002041,NaN,0.21902399,0.159455315,NaN,-0.311347412,-0.735453802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54,42,2342.962963,126520,1,54,3249.142857,136464,37,32,-1867.004779,-3989,0.064516129,25,NaN,NaN,NaN,NaN,se098-T4,4-T4,se098-T4-2,4-T4-2,0.074630425,0.101631416,-0.548261559,NaN,NaN,0.640735007,1.524951588,-0.609610926,-0.302509852,NaN,NaN,NaN,NaN,NaN,NaN,-0.409987905,-0.155085795,0.77557955,0.561582472,-0.043595529,0.263860565,0.066004112,0.232785457,-2.862066834,-0.230290958,0.452496939,3.038583505,NaN,NaN,NaN,NaN,4,7
ADMIN-UCSF-se103,3,T4,4,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,18.48064516,121.3666667,1,1,7,6,85.63303854,3.397186445,2.618236558,1.184502041,1.625158604,2.033945812,490.4508027,271.1423326,270.8664674,271.3984932,,0.472466622,-10.77167106,0.462660829,-0.35821143,0.047326747,0.153376651,195.3907532,1.490130024,0.057430013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54,57,2331.962963,125926,0.905660377,48,2085.157895,118854,50,43,-434.9537037,-6886,-0.073506289,1,-211.5272904,-5167,2,1,se103-T4,4-T4,se103-T4-2,4-T4-2,0.756557156,-0.458299705,0.851208976,-1.587572431,2.104291022,0.624492055,0.492734939,0.243464538,1.48766351,NaN,NaN,NaN,NaN,NaN,NaN,-0.422528789,-0.21489528,-0.503884015,0.049674074,-1.0231553,-0.94349749,1.528595242,1.189835303,-0.445672437,-0.702969681,-1.047145988,-0.348376974,-0.230737528,-0.370272117,0.320400811,0.139758643,3,137
ADMIN-UCSF-se104,3,T4,4,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,18.48064516,119.2,1,1,4,6,70.73035876,3.133313787,1.706274187,1.437053779,1.557595591,1.536244948,748.9943562,336.9288269,350.9773672,316.8594837,,0.119557846,14.7528328,0.66294009,0.15423163,0.191207378,0.139396453,57.87019442,-0.925236939,0.667370576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,34,3358.414634,137695,0.975609756,40,4239.176471,144132,33,32,9.463414634,388,0.048780488,2,216.8336134,3350,1,3,se104-T4,4-T4,se104-T4-2,4-T4-2,0.265902052,0.690523707,1.129915621,1.218428272,0.528233038,0.587135214,1.35772252,0.899708643,-0.912547289,NaN,NaN,NaN,NaN,NaN,NaN,0.747708583,0.97011791,0.444791409,-0.632870456,0.789574256,0.78958581,-0.384023927,0.232785457,0.304221929,0.483866711,0.28152585,-0.20725362,0.1975793,0.195066611,0.174053656,0.338312302,6,40
ADMIN-UCSF-se400,3,T4,4,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,0,123.8666667,2,0,6,5,78.53045318,2.040969945,1.276115366,1.178445631,1.109918055,1.009735168,724.3685592,346.6972974,NaN,346.6972974,,-0.227588518,8.529946218,-0.360483006,-0.065785912,-0.225073425,-0.315286867,100.4663903,1.161573745,-0.242060889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,35,3317.95122,136036,0.951219512,39,4131.457143,144601,31,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,se400-T4,4-T4,se400-T4-2,4-T4-2,-0.216741472,0.410439995,-0.29426987,0.013671245,1.016407862,-0.627835585,-1.144891782,-0.078762168,1.161168886,NaN,NaN,NaN,NaN,NaN,NaN,0.70157704,0.803074246,0.114003268,-0.718188523,0.698922295,0.821740889,-0.609037947,-0.2022372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,156
ADMIN-UCSF-se401,3,T4,4,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,7.433333333,123.8666667,2,0,5,6,69.38978557,3.312760474,1.224193399,1.262456768,1.412213213,1.730044313,757.9875338,289.234342,278.3465811,297.2569026,,-0.76783065,8.392700332,0.50588174,-0.208783732,-0.107469317,-0.017496346,-38.86332353,-0.349089461,0.225170375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,31,3013.681818,132602,0.977272727,43,4798.193548,148744,28,25,-551.7797203,-6451,0.07983683,8,1280.268548,8027,-10,-11,se401-T4,4-T4,se401-T4-2,4-T4-2,-0.967849343,0.404262743,0.91135477,-0.769346449,-0.580383991,0.167897998,-0.437874498,0.423938884,-0.340015074,NaN,NaN,NaN,NaN,NaN,NaN,0.354685477,0.457306951,0.467345146,-0.376916257,1.260019029,1.10578884,-0.946558977,-0.376246263,-0.642800694,-0.63199445,0.618959611,0.639486499,1.260904814,0.505515036,-1.435765055,-1.051563309,3,221
ADMIN-UCSF-bo005,3,T4,4,1,Bowers,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,17.74301075,117.3322581,1,1,7,6,67.35539528,2.040969945,1.545867474,1.221451809,1.561771154,1.850398251,663.7518439,295.8563715,292.0013011,299.711442,,-0.389882571,11.49627714,-0.719187532,-0.223628184,0.063372416,0.151548629,67.55446929,1.709759354,0.286566631,2428,Standard Nearly Met,2466,Standard Met,2506,Standard Met,2558,Standard Exceeded,51,46,2514.313725,128230,0.980392157,50,2878.521739,132412,42,38,-189.8946078,-1572,0.002131287,5,-426.0973085,-6382,5,6,bo005-T4,4-T4,bo005-T4-1,4-T4-1,-0.442381668,0.543950539,-0.793439551,-0.850630686,0.639219925,0.619607351,0.589198961,0.489996027,1.70591469,NaN,NaN,-0.12057109,0.362460488,0.362460488,-0.12057109,-0.214634269,0.017093027,0.509651829,0.220310207,-0.35549435,-0.013948341,0.628539162,0.754812646,-0.032168034,0.164070268,-0.225327633,0.21611644,-0.445285468,-0.450921002,0.759442278,0.63614279,4,34
ADMIN-UCSF-bo012,3,T4,4,1,Bowers,Hispanic or Latino,English Learner,High School Graduate,No,,Yes,17.75053763,117.5655914,1,1,5,6,NaN,0.395418189,-0.028338997,1.424196651,1.257277617,1.340621944,NaN,316.3989782,330.3109918,300.1682957,,-1.789517981,NaN,-2.219802392,0.06027078,-0.175095355,-0.207180211,NaN,-0.107682103,0.477027747,2336,Standard Not Met,2398,Standard Nearly Met,2327,Standard Not Met,2416,Standard Nearly Met,42,60,3244.071429,136251,0.952380952,40,1996.833333,119810,36,12,229.1603175,580,0.088744589,2,1320.116667,79207,12,24,bo012-T4,4-T4,bo012-T4-1,4-T4-1,-2.388318703,NaN,-2.881680396,0.703923868,NaN,-0.338961055,-0.844431535,0.694915968,-0.100122521,NaN,NaN,-1.981107743,-1.337704643,-1.337704643,-1.981107743,0.617348143,0.82472246,0.129755084,-0.632870456,-1.097485459,-0.877953237,-0.046502897,-1.507305172,0.674931029,0.51519371,0.715744306,-0.20725362,1.300748832,5.230278531,1.783872366,2.423125718,2,4
ADMIN-UCSF-bo015,3,T4,4,1,Bowers,Hispanic or Latino,English Learner,High School Graduate,No,,Yes,17.73333333,115.0322581,1,1,7,6,87.19847018,1.786687276,0.251960965,1.442188557,1.270556013,1.435098783,846.4198661,333.7510017,335.9445894,331.0873594,,-1.361760533,-2.228367238,-0.706107341,0.146812323,-0.106046013,0.014884098,-45.40134714,2.046522286,0.637907317,2443,Standard Met,2418,Standard Nearly Met,2471,Standard Nearly Met,2468,Standard Nearly Met,49,37,2628.755102,128809,0.959183673,47,3837.702703,141995,29,21,-34.34693878,-1683,0.020408163,1,219.3693694,880,-8,-14,bo015-T4,4-T4,bo015-T4-1,4-T4-1,-1.793600211,-0.07377715,-0.775237287,1.177802138,-0.655313182,0.254422601,-0.42931782,0.868008685,2.040564471,NaN,NaN,-0.484363173,-0.715108961,-0.715108961,-0.484363173,-0.084161906,0.075392172,0.222015722,-0.035643992,0.451711169,0.643071094,-0.834051967,-0.724264389,0.230297826,0.145959347,-0.026745489,-0.348376974,0.200114795,0.031113733,-1.143070744,-1.349393797,4,33
ADMIN-UCSF-bo016,3,T4,4,1,Bowers,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,17.7483871,121.4989247,1,1,5,6,109.4801567,2.49778518,0.154154447,1.444270598,NaN,1.601301538,NaN,309.6304893,NaN,309.6304893,,-1.664543153,-28.40452842,-0.165189991,0.053605629,NaN,0.003731448,NaN,-0.167832477,0.414273591,2409,Standard Nearly Met,2410,Standard Nearly Met,2395,Standard Not Met,2437,Standard Nearly Met,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bo016-T4,4-T4,bo016-T4-1,4-T4-1,-2.214564064,-1.251930777,-0.022502035,0.66742729,NaN,0.224621323,NaN,0.62739784,-0.159895458,NaN,NaN,-1.274311696,-1.086271771,-1.086271771,-1.274311696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,50
ADMIN-UCSF-bo017,3,T4,4,1,Bowers,other,English Only,Some College,No,,No,17.7655914,118.7655914,1,1,5,5,83.73036761,3.312760474,1.706274187,1.490275318,1.466687926,1.277103414,537.2089289,330.1274412,347.9726244,314.1606983,,0.061759673,0.654678755,0.794400085,0.180584111,0.078439455,-0.169754902,257.1435693,0.01432034,-0.395688583,2398,Standard Nearly Met,2429,Standard Nearly Met,2472,Standard Nearly Met,2460,Standard Nearly Met,57,57,2159.052632,123066,1,56,2145.368421,122286,39,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bo017-T4,4-T4,bo017-T4-1,4-T4-1,0.185544264,0.055984853,1.312854054,1.362727387,2.812010796,-0.23895594,0.679779615,-0.244052484,0.02111437,NaN,NaN,-0.473969114,-0.810892912,-0.810892912,-0.473969114,-0.619660459,-0.502866877,0.77557955,0.732218605,-0.972484706,-0.708196363,0.291018132,-0.724264389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,189
ADMIN-UCSF-bo019,3,T4,4,1,Bowers,Asian,English Learner,High School Graduate,No,,No,17.75591398,121.7322581,1,1,4,4,122.6922378,2.49778518,1.817245279,1.266650201,1.075024625,1.027711655,708.2830011,318.8741803,NaN,318.8741803,,0.07710056,-40.12413211,-0.099971789,-0.087497317,-0.349392828,-0.501890618,65.36762892,-1.085685417,-1.500023377,2361,Standard Not Met,2354,Standard Not Met,2385,Standard Not Met,2409,Standard Not Met,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bo019-T4,4-T4,bo019-T4-1,4-T4-1,0.206872962,-1.779414295,0.068254972,-0.105214583,0.614157583,-1.126464187,-1.892280356,-1.43222268,-1.071988971,NaN,NaN,-1.378252291,-1.4215156,-1.4215156,-1.378252291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,106
ADMIN-UCSF-bo021,3,T4,4,1,Bowers,Asian,English Learner,High School Graduate,No,,Yes,17.74408602,120.3655914,1,1,5,5,48.17540968,3.397186445,1.971399725,1.139262693,1.333831432,1.647064645,777.9076185,324.5055005,350.0508626,301.9654751,,0.279109963,35.30192354,0.839160855,-0.192638142,-0.072486457,0.158868833,6.102573008,-0.035640862,-0.447812499,2224,Standard Not Met,2414,Standard Nearly Met,2430,Standard Nearly Met,2441,Standard Nearly Met,42,32,3219.928571,135237,0.975609756,40,4548.28125,145545,27,22,-459.518797,-4582,0.02966381,5,166.7964015,956,6,13,bo021-T4,4-T4,bo021-T4-1,4-T4-1,0.487730088,1.615410501,1.3751427,-0.680937531,-0.06505115,0.639167853,-0.22756308,-0.300133379,-0.02853333,NaN,NaN,-0.910519613,-1.038379796,-1.038379796,-0.910519613,0.589823346,0.72262344,0.444791409,-0.632870456,1.049703568,0.886462411,-1.059065987,-0.637259857,-0.487122742,-0.327045699,0.073819082,0.21611644,0.147547237,0.036158437,0.905789433,1.331080595,5,161
ADMIN-UCSF-bo022,3,T4,4,1,Bowers,other,English Only,Grad School/post grad trng,Yes,Hard of Hearing (HH),No,17.74301075,128.3322581,1,1,5,5,77.77992953,3.133313787,1.343268236,1.180673136,1.434831949,1.031951733,947.6660206,340.3530334,327.9870033,354.6215296,,-0.214349201,8.256131108,0.687099334,-0.088621593,0.079449441,-0.339718958,-134.5021874,0.105193384,-0.300881837,2348,Standard Not Met,2404,Standard Nearly Met,2408,Standard Not Met,2429,Standard Nearly Met,38,22,3683.026316,139955,0.945945946,35,6935.090909,152572,21,20,77.00067476,-680,0.022869023,-1,1795.401254,3521,3,13,bo022-T4,4-T4,bo022-T4-1,4-T4-1,-0.198334623,0.398115947,1.163535387,-0.111370817,-1.676455708,-0.693121193,0.685851491,-0.142048499,0.111417196,NaN,NaN,-1.139188922,-1.182055722,-1.182055722,-1.139188922,1.117791981,1.197675885,0.042481507,-1.059460788,3.058340106,1.368240097,-1.734108046,-0.81126892,0.418182011,0.309610282,-7.73E-06,-0.63062368,1.775984515,0.206417195,0.466747967,1.331080595,3,241
ADMIN-UCSF-bo028,3,T4,4,1,Bowers,Hispanic or Latino,RFEP-Redesignated,College Graduate,No,,Yes,17.7655914,117.7655914,1,1,5,5,109.6514522,1.274893014,0.847912555,1.154675903,1.175907005,0.988698212,867.4381971,318.2698011,309.3169332,326.1035606,,-0.897368177,-27.18092896,-1.327128108,-0.201859232,-0.250452976,-0.545347993,-94.89940293,-0.091056428,-0.505626888,2445,Standard Met,2540,Standard Exceeded,2481,Standard Met,2509,Standard Met,30,35,4785.333333,143560,0.833333333,25,3833.085714,134158,27,19,1746.037879,9831,-0.096899225,-15,-159.3031746,-9568,-5,-9,bo028-T4,4-T4,bo028-T4-1,4-T4-1,-1.147947581,-1.196858219,-1.639443663,-0.731429745,-1.222586954,-1.242587738,-1.297469625,-0.362336738,-0.08360117,NaN,NaN,-0.380422578,-0.224216212,-0.224216212,-0.380422578,2.374510542,1.560661062,-1.484806082,-1.912641451,0.44782571,0.10575905,-1.059065987,-0.898273451,3.23445876,2.024600289,-1.301315207,-2.606350626,-0.178518785,-0.662400301,-0.704029277,-0.85300965,1,170
ADMIN-UCSF-bo030,3,T4,4,1,Bracher,Hispanic or Latino,RFEP-Redesignated,High School Graduate,No,,Yes,17.74408602,117.3655914,1,1,6,7,73.62148095,3.133313787,2.948173963,1.314407014,1.664448181,1.864019024,686.5405935,306.1836697,332.6063792,282.8695143,,1.100185292,6.897627105,0.446019826,-0.089874709,0.199242298,0.241104859,63.76415651,0.801536241,1.382316346,2541,Standard Exceeded,2485,Standard Met,2553,Standard Exceeded,2568,Standard Exceeded,60,54,1984,119040,0.949152542,56,2340.333333,126378,48,42,-821.4680851,-12817,-0.029108327,11,-142.6666667,-255,2,1,bo030-T4,4-T4,bo030-T4-1,4-T4-1,1.629285153,0.336971518,0.82805152,-0.118232544,0.595780946,0.858912818,1.406027187,1.668929408,0.803390578,NaN,NaN,0.367949707,0.482190427,0.482190427,0.367949707,-0.819234523,-0.908242278,0.085970374,0.732218605,-0.808410607,-0.42764502,1.303581222,1.102830772,-1.097863691,-1.670680245,-0.564752688,1.062856559,-0.161883989,-0.044224937,0.320400811,0.139758643,6,40
ADMIN-UCSF-bo035,3,T4,4,1,Bowers,White,English Only,College Graduate,Yes,Specific Learning Disability (SLD),Yes,17.74731183,122.4655914,1,1,3,4,81.42242951,2.024086703,1.759060174,1.267427673,1.207659121,1.517455717,694.9096794,287.6279884,287.6279884,NaN,,-0.246614667,-3.89930391,-0.794125545,-0.210158771,-0.317186372,-0.241896278,21.25943013,-2.363364844,-1.789722959,2344,Standard Not Met,2388,Standard Nearly Met,2473,Standard Met,2354,Standard Not Met,44,49,3062.045455,134730,0.902439024,37,2681.204082,131379,42,35,-559.0827506,-6494,0.10756723,6,-318.5292517,-3609,6,8,bo035-T4,4-T4,bo035-T4-1,4-T4-1,-0.243193852,-0.14898375,-0.897722552,-0.776875794,0.10865441,-0.431726736,-1.69866024,-1.74391476,-2.341651099,NaN,NaN,-0.463575054,-2.080030263,-2.080030263,-0.463575054,0.409823908,0.671573929,-0.547573015,-0.888824655,-0.521548419,-0.084771786,0.628539162,0.493799052,-0.65512358,-0.639010392,0.9202563,0.357239793,-0.337728479,-0.266855687,0.905789433,0.834696449,2,64
ADMIN-UCSF-bo038,3,T4,4,1,Bowers,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,17.7655914,129.7655914,1,1,5,7,62.46373737,3.868990531,2.64499491,1.458560662,1.739051677,2.089094363,714.3286353,254.4796428,257.4427287,251.7017499,,0.357625446,9.707288241,0.816902496,-0.149979215,0.107664453,0.086006325,-59.14031057,-0.657948378,0.902941611,2416,Standard Nearly Met,2524,Standard Exceeded,2508,Standard Met,2538,Standard Met,60,42,2006.4,120384,1,60,3118.857143,130992,37,32,-468.1686275,-5819,0.039215686,11,43.19805195,-4337,-4,-6,bo038-T4,4-T4,bo038-T4-1,4-T4-1,0.596891506,0.463430567,1.344168187,-0.447348692,-0.812768935,0.444470103,0.855475677,1.153163016,-0.646935935,NaN,NaN,-0.099782971,0.12300061,0.12300061,-0.099782971,-0.793696723,-0.772915766,0.77557955,1.07349087,-0.153238392,-0.111304868,0.066004112,0.232785457,-0.501718173,-0.528876413,0.177602248,1.062856559,0.023961605,-0.31517864,-0.557682122,-0.555179162,5,161
ADMIN-UCSF-bo040,3,T4,4,1,Bowers,Hispanic or Latino,English Learner,High School Graduate,No,,Yes,17.74301075,125.3322581,1,1,4,5,96.28760731,2.308408914,2.221792791,1.049865452,1.038930321,0.624628346,604.8161316,277.2903999,264.4591331,290.1216666,,0.128269127,-20.43357881,-0.582739452,-0.468559914,-0.519141101,-1.21073477,92.33561066,-1.45523318,-0.885568081,2394,Standard Nearly Met,2406,Standard Nearly Met,2378,Standard Not Met,2366,Standard Not Met,41,42,3382.536585,138684,0.829268293,34,3287.738095,138085,40,38,-0.390243902,-16,-0.048780488,-2,-272.492674,-764,5,7,bo040-T4,4-T4,bo040-T4-1,4-T4-1,0.278013495,-0.893169111,-0.603559749,-2.191811121,0.923224848,-3.020584574,-2.912780106,-0.771121107,-1.439217862,NaN,NaN,-1.451010708,-1.936354337,-1.936354337,-1.451010708,0.775209546,1.069699696,-1.539937438,-1.144778854,-0.011115433,0.37499784,0.403525142,0.754812646,0.2875952,0.417949485,-0.778494897,-0.771747033,-0.291696638,-0.078011178,0.759442278,0.735419619,1,233
ADMIN-UCSF-bo043,3,T4,4,1,Bowers,Hispanic or Latino,English Only,Grad School/post grad trng,No,,No,17.7655914,119.8322581,1,1,6,4,NaN,2.194451712,1.464622137,1.348089758,1.491373736,1.530562024,NaN,301.8746304,309.5828797,291.4134349,,-0.419984748,NaN,-0.523244369,-0.073214941,0.012318217,-0.124036021,NaN,0.763242565,-1.657634983,2415,Standard Nearly Met,2521,Standard Exceeded,2518,Standard Met,2606,Standard Exceeded,52,54,2428.173077,126265,0.979591837,48,2326.407407,125626,42,30,402.1391786,6729,0.031315975,-7,1425.040741,71544,13,32,bo043-T4,4-T4,bo043-T4-1,4-T4-1,-0.484233239,NaN,-0.520766978,-0.027008124,NaN,-0.116789362,0.282269197,-1.601799346,0.76533719,NaN,NaN,0.004157624,0.937164194,0.937164194,0.004157624,-0.312841529,-0.180761584,0.498797636,0.049674074,-0.820130068,-0.479202842,0.628539162,0.058776395,0.96680969,1.51847347,0.091770201,-1.4773638,1.40566211,4.721626344,1.930219522,3.217340352,2,67
ADMIN-UCSF-bo302,3,T4,4,1,Bowers,other,RFEP-Redesignated,Some College,No,,Yes,7.751612903,124.5989247,1,1,5,5,73.79609912,2.006894458,1.971399725,1.238613113,1.133574392,1.578526637,673.2786496,286.5307977,279.9850802,293.0765152,,-0.043599042,3.549875124,-0.81905894,-0.243307812,-0.394797569,-0.188892877,40.87203179,-0.373115386,-0.79989558,2433,Standard Met,2505,Standard Exceeded,2585,Standard Exceeded,2507,Standard Met,52,44,2430.846154,126404,1,52,2563.5,112794,38,32,-130.8538462,-1681,0.04,4,-437.6555556,-22258,1,3,bo302-T4,4-T4,bo302-T4-1,4-T4-1,0.039062242,0.186293727,-0.932419618,-0.958391048,0.333425148,-0.290095007,-2.165246472,-0.678944792,-0.363890239,NaN,NaN,0.700559611,-0.2481622,-0.2481622,0.700559611,-0.309794007,-0.166765761,0.77557955,0.390946339,-0.620603121,-1.358976753,0.178511122,0.232785457,0.067455344,0.14628567,0.186123983,0.074993086,-0.456842526,-1.504733102,0.174053656,0.338312302,3,174
ADMIN-UCSF-br058,3,T4,4,1,Bracher,Hispanic or Latino,RFEP-Redesignated,College Graduate,No,,Yes,7.801075269,121.0655914,1,1,5,6,45.46700859,2.369925874,1.584881906,1.373862549,1.403842816,1.486230149,710.7497343,302.225031,300.5006247,304.4421247,,-0.296747275,34.41294145,-0.345297981,-0.046057883,-0.074086483,-0.16579144,32.27257389,-0.233643487,0.345613762,2552,Standard Exceeded,2561,Standard Exceeded,2627,Standard Exceeded,2503,Standard Met,55,51,2232.781818,122803,1,54,2510.509804,128036,38,25,-226.8527972,-5098,0.057692308,5,-564.2856506,-7255,-1,-9,br058-T4,4-T4,br058-T4-1,4-T4-1,-0.312894074,1.575398619,-0.273138538,0.121696639,0.234870834,-0.228365073,-0.237182184,0.553525711,-0.225293511,NaN,NaN,1.13711011,-0.296054175,-0.296054175,1.13711011,-0.535603262,-0.529348181,0.77557955,0.561582472,-0.665197395,-0.31397099,0.178511122,-0.376246263,-0.094530028,-0.411237007,0.378354669,0.21611644,-0.583459591,-0.50886872,-0.118640655,-0.85300965,5,162
ADMIN-UCSF-br061,3,T4,4,1,Bracher,other,English Only,Some College,No,,Yes,19.13225806,125.3322581,1,1,6,5,100.291927,2.077547421,1.545867474,1.545391786,1.349488068,1.613444499,794.7143316,311.5469515,NaN,311.5469515,,-0.25654403,-18.9068686,-0.571906288,0.162297852,-0.09847975,0.02996594,-34.54311227,0.849198786,-0.567957899,2493,Standard Exceeded,2506,Standard Exceeded,2458,Standard Nearly Met,2516,Standard Met,32,33,4644.625,148628,0.931034483,27,4372.212121,144283,31,29,1105.317308,10595,0.009981851,-8,943.2371212,7124,1,9,br061-T4,4-T4,br061-T4-1,4-T4-1,-0.256998815,-0.824453948,-0.588484424,1.26259674,-0.530872096,0.294723173,-0.383830644,-0.429399598,0.850754045,NaN,NaN,-0.619485947,-0.140405255,-0.140405255,-0.619485947,2.214091737,2.070954787,-0.159752435,-1.742005318,0.901531348,0.799938512,-0.609037947,-0.028228137,2.153328607,2.149255638,-0.140029587,-1.618487153,0.923908065,0.445575988,0.174053656,0.933973278,4,29
